policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
POL206136,CUST101226,Motor,7900.0,369000.0,36,2024-09-30,2027-09-15,Online,Motor Comprehensive
POL206137,CUST103413,Motor,11400.0,353000.0,12,2024-11-08,2025-11-03,Online,Motor Third-Party
POL206138,CUST102459,Health,30100.0,1183000.0,12,2021-07-28,2022-07-23,Agent,Critical Illness
POL206139,CUST103368,Life,9900.0,166000.0,60,2024-05-26,2029-04-30,Online,Term Life
POL206140,CUST100837,Life,9700.0,208000.0,24,2023-05-16,2025-05-05,Agent,Endowment Plan
POL206141,CUST104664,Motor,36300.0,2138000.0,36,2024-03-21,2027-03-06,Agent,Motor Comprehensive
POL206142,CUST100085,Life,40500.0,989000.0,36,2021-07-13,2024-06-27,Agent,Term Life
POL206143,CUST101368,Motor,17900.0,664000.0,12,2023-10-09,2024-10-03,Bancassurance,Motor Own-Damage
POL206144,CUST103127,Life,17000.0,967000.0,12,2024-06-08,2025-06-03,Agent,ULIP
POL206145,CUST102601,Motor,41300.0,1834000.0,24,2022-05-31,2024-05-20,Online,Motor Own-Damage
POL206146,CUST101688,Health,31000.0,697000.0,24,2022-07-11,2024-06-30,Agent,Critical Illness
POL206147,CUST104884,Health,42000.0,1479000.0,12,2024-11-27,2025-11-22,Broker,Family Floater
POL206148,CUST101725,Health,10900.0,390000.0,36,2022-02-13,2025-01-28,Agent,Individual Health
POL206149,CUST103392,Life,12700.0,462000.0,12,2024-03-21,2025-03-16,Online,ULIP
POL206150,CUST102038,Travel,3900.0,206000.0,36,2022-02-19,2025-02-03,Broker,International Travel
POL206151,CUST102202,Health,4500.0,180000.0,12,2022-12-08,2023-12-03,Broker,Critical Illness
POL206152,CUST103888,Health,5000.0,247000.0,24,2021-06-23,2023-06-13,Broker,Individual Health
POL206153,CUST101771,Motor,12900.0,406000.0,60,2024-08-02,2029-07-07,Agent,Motor Comprehensive
POL206154,CUST101998,Life,8900.0,412000.0,12,2021-11-01,2022-10-27,Bancassurance,Endowment Plan
POL206155,CUST103909,Health,17700.0,607000.0,12,2023-10-21,2024-10-15,Direct,Critical Illness
POL206156,CUST100432,Property,10400.0,515000.0,12,2022-07-16,2023-07-11,Agent,Property All-Risk
POL206157,CUST102161,Life,34000.0,1635000.0,12,2021-08-22,2022-08-17,Broker,Term Life
POL206158,CUST101393,Health,8400.0,255000.0,24,2021-02-20,2023-02-10,Online,Individual Health
POL206159,CUST102411,Travel,3600.0,112000.0,24,2021-07-16,2023-07-06,Agent,International Travel
POL206160,CUST102880,Motor,6000.0,312000.0,12,2023-01-09,2024-01-04,Agent,Motor Comprehensive
POL206161,CUST102145,Life,31400.0,1315000.0,12,2021-09-29,2022-09-24,Direct,Term Life
POL206162,CUST104967,Health,8500.0,363000.0,12,2021-09-27,2022-09-22,Agent,Family Floater
POL206163,CUST104563,Motor,24000.0,1395000.0,24,2024-10-22,2026-10-12,Online,Motor Comprehensive
POL206164,CUST100715,Motor,17400.0,436000.0,12,2023-03-15,2024-03-09,Agent,Motor Third-Party
POL206165,CUST103216,Life,28800.0,1108000.0,12,2021-04-07,2022-04-02,Online,Term Life
POL206166,CUST101617,Motor,36100.0,859000.0,60,2021-07-19,2026-06-23,Broker,Motor Third-Party
POL206167,CUST103575,Property,18300.0,472000.0,12,2023-02-06,2024-02-01,Broker,Fire & Allied Perils
POL206168,CUST102427,Health,18600.0,789000.0,24,2022-01-11,2024-01-01,Broker,Individual Health
POL206169,CUST104767,Health,2500.0,50000.0,24,2021-11-17,2023-11-07,Broker,Critical Illness
POL206170,CUST104723,Life,16500.0,358000.0,12,2024-03-01,2025-02-24,Online,Term Life
POL206171,CUST100283,Motor,11600.0,301000.0,36,2022-11-12,2025-10-27,Online,Motor Comprehensive
POL206172,CUST100542,Motor,22300.0,844000.0,12,2024-12-22,2025-12-17,Agent,Motor Third-Party
POL206173,CUST100114,Health,24100.0,1402000.0,24,2023-09-09,2025-08-29,Agent,Family Floater
POL206174,CUST103969,Health,6500.0,297000.0,12,2022-05-24,2023-05-19,Agent,Critical Illness
POL206175,CUST101143,Health,14300.0,635000.0,24,2024-03-26,2026-03-16,Online,Individual Health
POL206176,CUST103614,Health,32700.0,1035000.0,36,2022-11-22,2025-11-06,Agent,Family Floater
POL206177,CUST101661,Life,24100.0,458000.0,12,2023-12-21,2024-12-15,Agent,Term Life
POL206178,CUST101532,Property,19700.0,1001000.0,36,2022-10-06,2025-09-20,Bancassurance,Property All-Risk
POL206179,CUST103020,Health,21400.0,358000.0,12,2021-01-01,2021-12-27,Agent,Individual Health
POL206180,CUST103868,Property,2200.0,106000.0,12,2022-06-08,2023-06-03,Broker,Fire & Allied Perils
POL206181,CUST102832,Motor,15900.0,498000.0,36,2021-11-04,2024-10-19,Broker,Motor Comprehensive
POL206182,CUST102874,Health,10200.0,372000.0,12,2022-01-13,2023-01-08,Bancassurance,Critical Illness
POL206183,CUST103682,Health,36000.0,1383000.0,6,2022-07-26,2023-01-22,Broker,Critical Illness
POL206184,CUST100856,Health,48800.0,1271000.0,12,2023-07-28,2024-07-22,Online,Individual Health
POL206185,CUST102960,Motor,10300.0,464000.0,24,2024-04-15,2026-04-05,Bancassurance,Motor Own-Damage
POL206186,CUST101428,Motor,38800.0,1069000.0,12,2021-12-10,2022-12-05,Broker,Motor Third-Party
POL206187,CUST100774,Motor,23200.0,500000.0,12,2023-05-17,2024-05-11,Direct,Motor Own-Damage
POL206188,CUST101641,Motor,2300.0,72000.0,24,2022-10-18,2024-10-07,Online,Motor Own-Damage
POL206189,CUST100961,Health,33200.0,1745000.0,12,2021-03-27,2022-03-22,Online,Individual Health
POL206190,CUST101615,Health,28600.0,965000.0,12,2022-08-01,2023-07-27,Online,Individual Health
POL206191,CUST100117,Motor,15900.0,928000.0,24,2023-11-15,2025-11-04,Bancassurance,Motor Own-Damage
POL206192,CUST103731,Life,23200.0,387000.0,24,2023-12-27,2025-12-16,Online,Term Life
POL206193,CUST101741,Health,24800.0,392000.0,6,2024-01-29,2024-07-27,Bancassurance,Individual Health
POL206194,CUST103301,Motor,35900.0,1986000.0,12,2024-04-08,2025-04-03,Broker,Motor Own-Damage
POL206195,CUST103747,Motor,36300.0,858000.0,12,2023-02-02,2024-01-28,Broker,Motor Comprehensive
POL206196,CUST104099,Health,12200.0,302000.0,36,2021-02-02,2024-01-18,Agent,Individual Health
POL206197,CUST100388,Life,9500.0,477000.0,24,2022-06-23,2024-06-12,Bancassurance,ULIP
POL206198,CUST102553,Property,10200.0,236000.0,24,2023-04-07,2025-03-27,Online,Property All-Risk
POL206199,CUST102083,Motor,9300.0,397000.0,24,2022-01-16,2024-01-06,Agent,Motor Third-Party
POL206200,CUST101752,Health,12600.0,214000.0,12,2021-06-17,2022-06-12,Agent,Family Floater
POL206201,CUST104033,Health,12900.0,702000.0,12,2022-06-25,2023-06-20,Bancassurance,Family Floater
POL206202,CUST100338,Property,8800.0,358000.0,12,2021-05-12,2022-05-07,Online,Property All-Risk
POL206203,CUST101550,Life,14300.0,503000.0,24,2024-03-21,2026-03-11,Agent,Endowment Plan
POL206204,CUST103971,Motor,33000.0,1034000.0,60,2022-05-11,2027-04-15,Broker,Motor Own-Damage
POL206205,CUST101973,Travel,16500.0,480000.0,12,2023-05-21,2024-05-15,Bancassurance,Domestic Travel
POL206206,CUST100373,Health,6500.0,175000.0,36,2021-04-14,2024-03-29,Agent,Individual Health
POL206207,CUST100867,Travel,10600.0,624000.0,12,2022-11-20,2023-11-15,Broker,Domestic Travel
POL206208,CUST101507,Motor,41500.0,1192000.0,12,2024-09-18,2025-09-13,Online,Motor Comprehensive
POL206209,CUST101240,Health,32000.0,822000.0,12,2022-01-03,2022-12-29,Agent,Family Floater
POL206210,CUST103344,Health,8900.0,317000.0,12,2023-10-09,2024-10-03,Broker,Individual Health
POL206211,CUST100856,Motor,36100.0,960000.0,24,2022-06-03,2024-05-23,Broker,Motor Comprehensive
POL206212,CUST103820,Life,25300.0,689000.0,12,2023-08-01,2024-07-26,Broker,Term Life
POL206213,CUST101557,Motor,39400.0,1062000.0,24,2024-12-05,2026-11-25,Online,Motor Own-Damage
POL206214,CUST100342,Motor,4800.0,102000.0,36,2021-09-04,2024-08-19,Online,Motor Third-Party
POL206215,CUST100056,Motor,10900.0,599000.0,12,2021-07-03,2022-06-28,Broker,Motor Third-Party
POL206216,CUST103038,Travel,26200.0,610000.0,12,2024-05-27,2025-05-22,Online,International Travel
POL206217,CUST103674,Travel,20900.0,334000.0,6,2023-01-13,2023-07-12,Agent,Domestic Travel
POL206218,CUST100685,Health,37400.0,1870000.0,24,2022-01-16,2024-01-06,Online,Family Floater
POL206219,CUST101545,Health,29000.0,1024000.0,60,2023-04-23,2028-03-27,Broker,Individual Health
POL206220,CUST103786,Motor,4500.0,139000.0,12,2022-01-20,2023-01-15,Bancassurance,Motor Own-Damage
POL206221,CUST104339,Health,22800.0,889000.0,36,2022-10-16,2025-09-30,Agent,Critical Illness
POL206222,CUST103649,Travel,30100.0,1206000.0,60,2024-07-23,2029-06-27,Direct,International Travel
POL206223,CUST103088,Property,7800.0,252000.0,24,2022-06-05,2024-05-25,Bancassurance,Fire & Allied Perils
POL206224,CUST103740,Life,17700.0,944000.0,24,2023-07-02,2025-06-21,Agent,Endowment Plan
POL206225,CUST101485,Motor,8500.0,450000.0,24,2024-09-07,2026-08-28,Broker,Motor Third-Party
POL206226,CUST100318,Property,20200.0,635000.0,60,2023-09-03,2028-08-07,Online,Fire & Allied Perils
POL206227,CUST102821,Travel,14100.0,352000.0,24,2022-08-06,2024-07-26,Bancassurance,International Travel
POL206228,CUST102797,Travel,16300.0,601000.0,6,2024-11-21,2025-05-20,Bancassurance,International Travel
POL206229,CUST104016,Life,30100.0,663000.0,24,2022-10-12,2024-10-01,Broker,Term Life
POL206230,CUST101204,Motor,12000.0,332000.0,12,2022-08-07,2023-08-02,Agent,Motor Third-Party
POL206231,CUST104445,Travel,13200.0,426000.0,12,2023-07-09,2024-07-03,Bancassurance,Domestic Travel
POL206232,CUST102479,Health,13800.0,445000.0,24,2022-02-05,2024-01-26,Bancassurance,Critical Illness
POL206233,CUST102210,Motor,19000.0,438000.0,12,2022-12-15,2023-12-10,Direct,Motor Comprehensive
POL206234,CUST104947,Motor,12200.0,463000.0,12,2022-01-24,2023-01-19,Broker,Motor Comprehensive
POL206235,CUST102717,Health,9600.0,409000.0,12,2021-03-30,2022-03-25,Online,Critical Illness
POL206236,CUST100452,Property,26500.0,1127000.0,12,2021-10-18,2022-10-13,Online,Home Shield
POL206237,CUST101268,Travel,13100.0,669000.0,60,2023-10-01,2028-09-04,Bancassurance,Domestic Travel
POL206238,CUST102970,Travel,15200.0,281000.0,12,2024-05-06,2025-05-01,Agent,International Travel
POL206239,CUST101151,Health,23800.0,525000.0,36,2021-10-21,2024-10-05,Broker,Critical Illness
POL206240,CUST100824,Travel,11300.0,392000.0,12,2022-02-25,2023-02-20,Direct,Domestic Travel
POL206241,CUST101483,Motor,6400.0,235000.0,12,2021-08-15,2022-08-10,Online,Motor Third-Party
POL206242,CUST102550,Motor,35500.0,861000.0,12,2021-06-19,2022-06-14,Agent,Motor Third-Party
POL206243,CUST100463,Motor,20700.0,589000.0,6,2021-10-10,2022-04-08,Bancassurance,Motor Comprehensive
POL206244,CUST102604,Property,16200.0,359000.0,12,2024-02-06,2025-01-31,Broker,Fire & Allied Perils
POL206245,CUST103636,Marine,17200.0,678000.0,36,2024-01-16,2026-12-31,Broker,Marine Hull
POL206246,CUST102281,Property,39700.0,1448000.0,24,2024-11-07,2026-10-28,Agent,Home Shield
POL206247,CUST103470,Travel,24000.0,1103000.0,12,2021-02-02,2022-01-28,Online,Domestic Travel
POL206248,CUST103198,Health,2000.0,87000.0,12,2024-01-25,2025-01-19,Broker,Family Floater
POL206249,CUST102481,Property,16100.0,438000.0,12,2023-05-05,2024-04-29,Online,Fire & Allied Perils
POL206250,CUST104870,Health,17300.0,851000.0,12,2022-05-01,2023-04-26,Bancassurance,Family Floater
POL206251,CUST103058,Property,16300.0,356000.0,12,2021-09-02,2022-08-28,Bancassurance,Fire & Allied Perils
POL206252,CUST104026,Life,3900.0,169000.0,24,2021-09-10,2023-08-31,Online,Term Life
POL206253,CUST103204,Health,7400.0,317000.0,12,2023-01-13,2024-01-08,Agent,Critical Illness
POL206254,CUST104792,Motor,4700.0,120000.0,12,2024-02-24,2025-02-18,Broker,Motor Comprehensive
POL206255,CUST102155,Motor,43300.0,1030000.0,12,2021-07-13,2022-07-08,Agent,Motor Comprehensive
POL206256,CUST100947,Marine,16500.0,327000.0,24,2023-08-27,2025-08-16,Broker,Marine Cargo
POL206257,CUST100907,Life,18200.0,781000.0,12,2021-08-20,2022-08-15,Direct,ULIP
POL206258,CUST104966,Health,14400.0,452000.0,12,2021-10-15,2022-10-10,Agent,Critical Illness
POL206259,CUST103992,Travel,5400.0,324000.0,12,2021-02-09,2022-02-04,Direct,Domestic Travel
POL206260,CUST101525,Health,8800.0,383000.0,36,2024-10-15,2027-09-30,Agent,Family Floater
POL206261,CUST102237,Health,9600.0,148000.0,24,2022-03-22,2024-03-11,Bancassurance,Critical Illness
POL206262,CUST100170,Property,43500.0,1384000.0,12,2023-05-15,2024-05-09,Agent,Home Shield
POL206263,CUST104765,Health,14700.0,230000.0,12,2021-08-08,2022-08-03,Agent,Family Floater
POL206264,CUST102181,Health,11100.0,479000.0,24,2023-05-14,2025-05-03,Agent,Critical Illness
POL206265,CUST101923,Life,29200.0,1644000.0,12,2023-10-19,2024-10-13,Agent,Endowment Plan
POL206266,CUST101230,Health,13200.0,640000.0,12,2022-08-02,2023-07-28,Broker,Critical Illness
POL206267,CUST100411,Health,6500.0,175000.0,36,2023-04-24,2026-04-08,Direct,Individual Health
POL206268,CUST103810,Motor,8700.0,200000.0,24,2021-10-27,2023-10-17,Agent,Motor Comprehensive
POL206269,CUST101114,Property,29000.0,1580000.0,12,2022-10-06,2023-10-01,Online,Home Shield
POL206270,CUST100434,Health,11600.0,236000.0,12,2023-05-03,2024-04-27,Agent,Critical Illness
POL206271,CUST104892,Property,19200.0,901000.0,12,2021-05-09,2022-05-04,Broker,Fire & Allied Perils
POL206272,CUST102740,Life,14600.0,380000.0,12,2022-09-06,2023-09-01,Online,ULIP
POL206273,CUST100385,Motor,24900.0,711000.0,12,2022-07-13,2023-07-08,Online,Motor Own-Damage
POL206274,CUST101446,Health,13400.0,229000.0,12,2021-08-27,2022-08-22,Agent,Critical Illness
POL206275,CUST102768,Health,9700.0,220000.0,24,2021-05-14,2023-05-04,Bancassurance,Family Floater
POL206276,CUST101033,Life,8500.0,143000.0,12,2021-01-29,2022-01-24,Bancassurance,Endowment Plan
POL206277,CUST104950,Health,26300.0,1011000.0,12,2022-06-13,2023-06-08,Broker,Individual Health
POL206278,CUST104378,Life,11100.0,391000.0,24,2024-07-15,2026-07-05,Online,Endowment Plan
POL206279,CUST104428,Life,18500.0,721000.0,36,2023-11-17,2026-11-01,Agent,ULIP
POL206280,CUST102577,Motor,31800.0,571000.0,12,2024-09-22,2025-09-17,Agent,Motor Own-Damage
POL206281,CUST104941,Marine,16300.0,836000.0,12,2023-01-18,2024-01-13,Broker,Marine Hull
POL206282,CUST101627,Health,20400.0,420000.0,60,2021-05-27,2026-05-01,Agent,Individual Health
POL206283,CUST102776,Life,11300.0,593000.0,12,2022-12-24,2023-12-19,Bancassurance,ULIP
POL206284,CUST103730,Motor,13300.0,392000.0,12,2022-03-05,2023-02-28,Online,Motor Own-Damage
POL206285,CUST102526,Motor,32200.0,1126000.0,36,2023-06-22,2026-06-06,Online,Motor Comprehensive
POL206286,CUST104265,Life,24700.0,1096000.0,12,2023-11-26,2024-11-20,Agent,Term Life
POL206287,CUST100519,Health,14300.0,604000.0,12,2024-10-12,2025-10-07,Online,Individual Health
POL206288,CUST102210,Property,16500.0,668000.0,12,2023-08-02,2024-07-27,Agent,Property All-Risk
POL206289,CUST104149,Life,13900.0,459000.0,24,2023-05-27,2025-05-16,Online,Term Life
POL206290,CUST100910,Life,23100.0,845000.0,60,2022-08-04,2027-07-09,Agent,ULIP
POL206291,CUST101925,Health,10900.0,196000.0,12,2021-10-14,2022-10-09,Bancassurance,Critical Illness
POL206292,CUST104971,Marine,23000.0,513000.0,36,2022-04-17,2025-04-01,Online,Marine Cargo
POL206293,CUST103067,Travel,38800.0,1861000.0,6,2023-04-22,2023-10-19,Agent,Domestic Travel
POL206294,CUST101794,Motor,17500.0,792000.0,24,2024-12-12,2026-12-02,Broker,Motor Comprehensive
POL206295,CUST101815,Health,6900.0,208000.0,60,2023-05-30,2028-05-03,Bancassurance,Critical Illness
POL206296,CUST101027,Marine,15000.0,760000.0,36,2021-06-11,2024-05-26,Direct,Marine Hull
POL206297,CUST103673,Motor,37000.0,1897000.0,12,2021-06-17,2022-06-12,Online,Motor Own-Damage
POL206298,CUST100516,Motor,16400.0,635000.0,24,2024-04-14,2026-04-04,Agent,Motor Own-Damage
POL206299,CUST101040,Travel,8000.0,473000.0,12,2024-05-12,2025-05-07,Online,International Travel
POL206300,CUST100619,Health,14600.0,394000.0,12,2022-07-17,2023-07-12,Online,Critical Illness
POL206301,CUST103769,Travel,33700.0,952000.0,12,2022-03-14,2023-03-09,Agent,International Travel
POL206302,CUST104715,Health,10900.0,168000.0,12,2021-01-19,2022-01-14,Agent,Critical Illness
POL206303,CUST100435,Health,34000.0,739000.0,12,2024-03-19,2025-03-14,Broker,Individual Health
POL206304,CUST104733,Health,13900.0,720000.0,24,2024-03-11,2026-03-01,Bancassurance,Family Floater
POL206305,CUST104581,Health,53900.0,2335000.0,12,2023-08-07,2024-08-01,Online,Individual Health
POL206306,CUST102539,Marine,11600.0,273000.0,6,2024-11-25,2025-05-24,Bancassurance,Marine Hull
POL206307,CUST100185,Life,9200.0,418000.0,12,2021-10-05,2022-09-30,Broker,ULIP
POL206308,CUST103460,Travel,2400.0,54000.0,12,2024-04-26,2025-04-21,Agent,International Travel
POL206309,CUST102623,Health,15300.0,510000.0,12,2024-11-16,2025-11-11,Agent,Family Floater
POL206310,CUST104163,Travel,13700.0,821000.0,12,2023-06-27,2024-06-21,Bancassurance,Domestic Travel
POL206311,CUST101474,Life,36800.0,1076000.0,60,2023-08-18,2028-07-22,Bancassurance,ULIP
POL206312,CUST102787,Motor,26700.0,1217000.0,12,2023-12-24,2024-12-18,Online,Motor Comprehensive
POL206313,CUST104459,Health,33100.0,506000.0,12,2022-05-29,2023-05-24,Agent,Family Floater
POL206314,CUST103334,Motor,29000.0,826000.0,24,2022-02-13,2024-02-03,Online,Motor Third-Party
POL206315,CUST103231,Motor,15700.0,451000.0,12,2023-08-16,2024-08-10,Online,Motor Third-Party
POL206316,CUST104834,Marine,102000.0,5376000.0,6,2022-02-10,2022-08-09,Bancassurance,Marine Hull
POL206317,CUST102447,Travel,14800.0,336000.0,12,2024-01-22,2025-01-16,Bancassurance,Domestic Travel
POL206318,CUST100862,Motor,20400.0,602000.0,24,2024-06-08,2026-05-29,Online,Motor Third-Party
POL206319,CUST104880,Motor,43600.0,974000.0,12,2023-01-24,2024-01-19,Direct,Motor Third-Party
POL206320,CUST100693,Motor,27300.0,995000.0,24,2023-05-13,2025-05-02,Bancassurance,Motor Third-Party
POL206321,CUST102755,Property,17500.0,477000.0,12,2021-05-16,2022-05-11,Agent,Home Shield
POL206322,CUST103765,Life,22500.0,518000.0,24,2022-10-15,2024-10-04,Bancassurance,ULIP
POL206323,CUST103935,Health,10800.0,372000.0,12,2024-12-23,2025-12-18,Agent,Individual Health
POL206324,CUST103516,Life,12800.0,464000.0,24,2023-07-11,2025-06-30,Agent,Term Life
POL206325,CUST102126,Travel,20400.0,590000.0,6,2021-04-24,2021-10-21,Direct,International Travel
POL206326,CUST100929,Motor,8100.0,474000.0,60,2022-07-12,2027-06-16,Bancassurance,Motor Comprehensive
POL206327,CUST100191,Motor,10200.0,220000.0,12,2023-10-23,2024-10-17,Bancassurance,Motor Own-Damage
POL206328,CUST101512,Life,4100.0,193000.0,24,2024-08-08,2026-07-29,Agent,Endowment Plan
POL206329,CUST104860,Travel,16100.0,624000.0,24,2023-12-04,2025-11-23,Online,International Travel
POL206330,CUST103426,Life,17500.0,565000.0,6,2022-03-03,2022-08-30,Bancassurance,Endowment Plan
POL206331,CUST102034,Marine,29700.0,1346000.0,12,2021-12-31,2022-12-26,Agent,Marine Hull
POL206332,CUST102471,Marine,9100.0,199000.0,12,2021-08-23,2022-08-18,Agent,Marine Hull
POL206333,CUST101670,Motor,12800.0,728000.0,12,2023-10-22,2024-10-16,Online,Motor Comprehensive
POL206334,CUST104467,Life,25400.0,1333000.0,12,2021-09-21,2022-09-16,Broker,Endowment Plan
POL206335,CUST102267,Property,28100.0,1362000.0,36,2023-08-11,2026-07-26,Agent,Fire & Allied Perils
POL206336,CUST104185,Motor,27300.0,1587000.0,12,2024-09-11,2025-09-06,Agent,Motor Own-Damage
POL206337,CUST100255,Life,9700.0,556000.0,12,2023-09-01,2024-08-26,Broker,Term Life
POL206338,CUST102435,Motor,4900.0,118000.0,24,2022-03-26,2024-03-15,Online,Motor Own-Damage
POL206339,CUST103014,Property,17300.0,950000.0,12,2021-12-01,2022-11-26,Broker,Home Shield
POL206340,CUST103334,Motor,15700.0,795000.0,12,2024-11-27,2025-11-22,Agent,Motor Third-Party
POL206341,CUST100118,Health,18000.0,621000.0,36,2021-07-09,2024-06-23,Online,Family Floater
POL206342,CUST103217,Life,19900.0,774000.0,24,2021-03-01,2023-02-19,Agent,Endowment Plan
POL206343,CUST104196,Health,21900.0,882000.0,12,2023-01-14,2024-01-09,Agent,Family Floater
POL206344,CUST100460,Motor,22000.0,843000.0,12,2021-03-14,2022-03-09,Bancassurance,Motor Own-Damage
POL206345,CUST101653,Motor,13000.0,443000.0,12,2024-04-07,2025-04-02,Bancassurance,Motor Comprehensive
POL206346,CUST102127,Marine,14300.0,615000.0,12,2024-04-12,2025-04-07,Online,Marine Cargo
POL206347,CUST101271,Travel,11700.0,609000.0,12,2021-07-17,2022-07-12,Bancassurance,Domestic Travel
POL206348,CUST102199,Life,25800.0,1494000.0,12,2022-08-14,2023-08-09,Online,ULIP
POL206349,CUST104465,Motor,8000.0,360000.0,12,2024-09-25,2025-09-20,Agent,Motor Own-Damage
POL206350,CUST104486,Life,41900.0,2413000.0,12,2023-10-25,2024-10-19,Agent,Endowment Plan
POL206351,CUST103006,Life,16000.0,933000.0,12,2021-06-30,2022-06-25,Online,ULIP
POL206352,CUST104426,Health,15900.0,704000.0,12,2023-05-16,2024-05-10,Broker,Individual Health
