claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
CLM311545,POL203697,CUST100758,2022-06-16,Death,105700.0,66600.0,Settled,0,23.0
CLM311546,POL203062,CUST101501,2023-01-26,Medical,35800.0,32900.0,Settled,0,63.0
CLM311547,POL205663,CUST102941,2023-02-28,Death,44000.0,29600.0,Settled,0,86.0
CLM311548,POL200002,CUST100673,2026-08-18,Own Damage,7200.0,5000.0,Settled,0,23.0
CLM311549,POL207773,CUST103288,2024-06-08,Fire,24700.0,,Rejected,0,
CLM311550,POL205940,CUST102009,2025-02-13,Natural Calamity,49700.0,35200.0,Settled,0,54.0
CLM311551,POL200242,CUST103422,2024-06-13,Fire,70500.0,44500.0,Settled,0,39.0
CLM311552,POL205046,CUST102566,2023-04-30,Third-Party Liability,104200.0,95000.0,Settled,0,47.0
CLM311553,POL208650,CUST100638,2024-08-14,Third-Party Liability,32700.0,30200.0,Settled,1,32.0
CLM311554,POL204624,CUST101947,2021-10-27,Third-Party Liability,124000.0,75600.0,Settled,0,14.0
CLM311555,POL205117,CUST103713,2022-04-10,Death,93200.0,91900.0,Settled,0,65.0
CLM311556,POL205819,CUST100715,2021-06-28,Theft,75500.0,71900.0,Settled,0,71.0
CLM311557,POL200425,CUST101727,2022-06-25,Own Damage,43600.0,33000.0,Settled,0,52.0
CLM311558,POL203711,CUST101487,2025-03-01,Natural Calamity,78600.0,57000.0,Settled,0,47.0
CLM311559,POL202360,CUST100792,2024-06-29,Third-Party Liability,21800.0,20300.0,Settled,0,65.0
CLM311560,POL209151,CUST100506,2024-10-13,Third-Party Liability,75100.0,57100.0,Settled,0,59.0
CLM311561,POL200157,CUST101104,2023-05-31,Natural Calamity,5300.0,3600.0,Settled,0,81.0
CLM311562,POL208884,CUST101661,2023-10-05,Own Damage,22500.0,17400.0,Settled,0,59.0
CLM311563,POL205278,CUST102195,2022-04-21,Third-Party Liability,57100.0,53400.0,Settled,0,11.0
CLM311564,POL205535,CUST103411,2025-06-14,Accident,100300.0,79100.0,Settled,0,38.0
CLM311565,POL202592,CUST104940,2022-09-28,Death,17600.0,13600.0,Settled,0,48.0
CLM311566,POL203112,CUST103010,2022-01-15,Own Damage,173900.0,103500.0,Settled,0,88.0
CLM311567,POL200016,CUST102788,2025-09-05,Death,79000.0,,Pending,0,
CLM311568,POL202071,CUST100258,2023-07-21,Third-Party Liability,2400.0,,Pending,0,
CLM311569,POL201092,CUST103537,2022-05-12,Own Damage,113900.0,75600.0,Settled,0,15.0
CLM311570,POL205384,CUST102772,2021-07-21,Death,88000.0,83000.0,Settled,1,86.0
CLM311571,POL207105,CUST101086,2021-08-12,Fire,93000.0,54500.0,Settled,0,55.0
CLM311572,POL207277,CUST100764,2021-11-15,Fire,28900.0,24600.0,Settled,0,22.0
CLM311573,POL200486,CUST103619,2024-03-26,Third-Party Liability,16800.0,,Pending,0,
CLM311574,POL205048,CUST103819,2022-04-11,Own Damage,9400.0,6500.0,Settled,0,5.0
CLM311575,POL207583,CUST103482,2023-07-18,Medical,61800.0,44000.0,Settled,0,44.0
CLM311576,POL209442,CUST100613,2025-04-10,Fire,26500.0,24400.0,Settled,0,51.0
CLM311577,POL208016,CUST101147,2023-01-10,Accident,54500.0,53800.0,Settled,0,67.0
CLM311578,POL202998,CUST101781,2022-07-02,Accident,58200.0,35300.0,Settled,0,58.0
CLM311579,POL201141,CUST101020,2024-07-29,Fire,91300.0,53300.0,Settled,0,55.0
CLM311580,POL201974,CUST103402,2023-01-19,Accident,48400.0,31800.0,Settled,0,3.0
CLM311581,POL207153,CUST102149,2022-08-29,Third-Party Liability,89100.0,76400.0,Settled,0,41.0
CLM311582,POL206367,CUST101963,2021-12-18,Natural Calamity,38900.0,22200.0,Settled,0,78.0
CLM311583,POL209223,CUST100990,2024-08-06,Natural Calamity,129300.0,71600.0,Settled,0,7.0
CLM311584,POL203420,CUST100646,2024-02-29,Medical,35100.0,34700.0,Settled,0,4.0
CLM311585,POL209550,CUST100118,2025-05-20,Death,71200.0,53000.0,Settled,0,3.0
CLM311586,POL204263,CUST104730,2024-08-16,Theft,33100.0,20700.0,Settled,0,60.0
CLM311587,POL205571,CUST102327,2023-11-03,Accident,38400.0,24000.0,Settled,0,81.0
CLM311588,POL208129,CUST103102,2023-01-31,Accident,60900.0,41200.0,Settled,0,13.0
CLM311589,POL200043,CUST101143,2023-09-16,Fire,59400.0,39500.0,Settled,1,80.0
CLM311590,POL202431,CUST101202,2024-07-05,Accident,15400.0,,Rejected,0,
CLM311591,POL204695,CUST101193,2022-12-13,Death,23100.0,,Pending,0,
CLM311592,POL205777,CUST104022,2022-07-17,Death,51400.0,48200.0,Settled,0,6.0
CLM311593,POL207171,CUST100893,2024-09-15,Death,44200.0,29500.0,Settled,0,74.0
CLM311594,POL208991,CUST100445,2023-10-05,Natural Calamity,11000.0,,Pending,0,
CLM311595,POL202812,CUST100212,2022-05-06,Natural Calamity,68200.0,54800.0,Settled,0,60.0
CLM311596,POL202243,CUST104279,2025-02-27,Death,91700.0,81800.0,Settled,0,57.0
CLM311597,POL206581,CUST101105,2022-09-08,Natural Calamity,21400.0,18800.0,Settled,0,19.0
CLM311598,POL207087,CUST100450,2022-07-28,Fire,20300.0,16200.0,Settled,0,34.0
CLM311599,POL207442,CUST104337,2025-11-27,Fire,33600.0,25300.0,Settled,0,80.0
CLM311600,POL204684,CUST101547,2022-03-03,Theft,74600.0,41700.0,Settled,0,47.0
CLM311601,POL206931,CUST104621,2025-09-18,Theft,56400.0,41600.0,Settled,0,18.0
CLM311602,POL203775,CUST102369,2022-09-04,Accident,81700.0,75300.0,Settled,0,79.0
CLM311603,POL202907,CUST103491,2023-12-06,Accident,43400.0,33000.0,Settled,0,16.0
CLM311604,POL202981,CUST101662,2026-11-07,Accident,37100.0,36400.0,Settled,0,44.0
CLM311605,POL209246,CUST102905,2025-01-24,Third-Party Liability,103300.0,85200.0,Settled,0,68.0
CLM311606,POL203146,CUST103282,2024-06-27,Natural Calamity,76200.0,63000.0,Settled,0,36.0
CLM311607,POL201556,CUST103683,2022-10-23,Accident,68700.0,50400.0,Settled,0,80.0
CLM311608,POL207028,CUST103990,2022-09-21,Accident,33800.0,28800.0,Settled,0,31.0
CLM311609,POL201094,CUST104135,2023-10-06,Death,1900.0,1600.0,Settled,0,88.0
CLM311610,POL206330,CUST103426,2023-09-28,Own Damage,16300.0,15600.0,Settled,0,63.0
CLM311611,POL201377,CUST101287,2026-04-06,Theft,24400.0,,Pending,0,
CLM311612,POL200086,CUST103731,2025-07-26,Fire,24500.0,20100.0,Settled,0,63.0
CLM311613,POL204959,CUST102759,2025-04-18,Death,61500.0,,Pending,0,
CLM311614,POL205849,CUST103722,2025-06-07,Own Damage,170000.0,96100.0,Settled,0,39.0
CLM311615,POL203010,CUST103844,2024-12-14,Own Damage,32800.0,,Pending,0,
CLM311616,POL206567,CUST104032,2023-10-27,Accident,6000.0,,Pending,0,
CLM311617,POL204611,CUST103585,2024-07-24,Third-Party Liability,52200.0,41700.0,Settled,0,18.0
CLM311618,POL206279,CUST104428,2025-09-20,Accident,48700.0,36000.0,Settled,0,72.0
CLM311619,POL204963,CUST103934,2025-06-14,Natural Calamity,4300.0,4000.0,Settled,0,13.0
CLM311620,POL205396,CUST101268,2024-01-14,Natural Calamity,36200.0,,Rejected,0,
CLM311621,POL201347,CUST101162,2025-04-12,Accident,50200.0,47600.0,Settled,0,77.0
CLM311622,POL201627,CUST103552,2023-06-28,Third-Party Liability,27700.0,,Rejected,0,
CLM311623,POL200644,CUST103671,2026-02-02,Accident,97600.0,70700.0,Settled,0,19.0
CLM311624,POL204540,CUST101586,2025-08-11,Death,110800.0,91700.0,Settled,0,71.0
CLM311625,POL204658,CUST103892,2021-08-16,Medical,11300.0,7900.0,Settled,0,63.0
CLM311626,POL202582,CUST103805,2024-03-11,Theft,32500.0,,Pending,0,
CLM311627,POL209455,CUST101701,2022-12-18,Death,40200.0,33700.0,Settled,0,32.0
CLM311628,POL202425,CUST104762,2023-05-04,Natural Calamity,53800.0,30400.0,Settled,0,36.0
CLM311629,POL201710,CUST101569,2025-11-17,Natural Calamity,88100.0,,Pending,1,
CLM311630,POL205931,CUST101233,2025-10-18,Medical,35900.0,35600.0,Settled,0,4.0
CLM311631,POL203030,CUST103999,2025-01-28,Natural Calamity,32900.0,25800.0,Settled,0,29.0
CLM311632,POL201648,CUST101082,2024-11-11,Fire,30300.0,30300.0,Settled,0,15.0
CLM311633,POL208876,CUST104052,2023-02-06,Accident,63700.0,39000.0,Settled,0,22.0
CLM311634,POL203653,CUST102175,2025-04-24,Theft,17500.0,11300.0,Settled,0,37.0
CLM311635,POL206574,CUST102985,2024-03-17,Medical,12100.0,10600.0,Settled,0,60.0
CLM311636,POL207306,CUST101475,2025-07-26,Natural Calamity,120700.0,101400.0,Settled,0,83.0
CLM311637,POL205558,CUST101907,2022-11-14,Theft,17400.0,10300.0,Settled,0,42.0
CLM311638,POL207660,CUST104987,2025-04-14,Natural Calamity,214400.0,,Pending,0,
CLM311639,POL208210,CUST100689,2023-10-06,Own Damage,57200.0,,Pending,0,
CLM311640,POL208864,CUST104007,2022-03-16,Theft,35900.0,,Rejected,0,
CLM311641,POL204773,CUST103677,2021-09-20,Fire,65000.0,47600.0,Settled,0,11.0
CLM311642,POL208103,CUST103678,2026-05-08,Fire,50200.0,36200.0,Settled,0,39.0
CLM311643,POL207021,CUST104012,2025-04-17,Death,17400.0,12400.0,Settled,0,31.0
CLM311644,POL201519,CUST103308,2025-07-20,Theft,28700.0,,Pending,0,
CLM311645,POL204677,CUST104166,2025-12-05,Third-Party Liability,95400.0,,Rejected,0,
CLM311646,POL202593,CUST102532,2022-12-27,Medical,36200.0,26200.0,Settled,0,21.0
CLM311647,POL203073,CUST101800,2025-10-12,Accident,65300.0,54600.0,Settled,1,4.0
CLM311648,POL204295,CUST102847,2025-04-24,Third-Party Liability,83900.0,51700.0,Settled,0,43.0
CLM311649,POL205340,CUST102810,2022-03-12,Theft,5300.0,3500.0,Settled,0,24.0
CLM311650,POL208435,CUST104377,2023-05-19,Theft,46900.0,,Pending,0,
CLM311651,POL209445,CUST103730,2025-01-18,Accident,22800.0,13400.0,Settled,0,60.0
CLM311652,POL200124,CUST101090,2023-03-20,Own Damage,58800.0,51100.0,Settled,0,38.0
CLM311653,POL204788,CUST103747,2024-11-14,Own Damage,14100.0,11500.0,Settled,1,69.0
CLM311654,POL207765,CUST101515,2023-03-08,Accident,72600.0,54500.0,Settled,0,66.0
CLM311655,POL208588,CUST100735,2021-10-29,Third-Party Liability,11800.0,8700.0,Settled,0,22.0
CLM311656,POL208466,CUST101738,2023-02-03,Own Damage,63900.0,,Pending,0,
CLM311657,POL201308,CUST102700,2026-01-25,Own Damage,62700.0,,Pending,0,
CLM311658,POL205678,CUST102684,2022-12-16,Own Damage,53400.0,44900.0,Settled,0,73.0
CLM311659,POL205422,CUST104652,2022-07-11,Medical,59600.0,53900.0,Settled,0,14.0
CLM311660,POL200521,CUST100730,2023-07-22,Medical,134300.0,,Rejected,0,
CLM311661,POL208053,CUST101118,2024-11-19,Theft,26900.0,16600.0,Settled,0,53.0
CLM311662,POL205563,CUST104262,2022-09-10,Death,36700.0,,Rejected,0,
CLM311663,POL208468,CUST100036,2024-10-25,Fire,10800.0,8500.0,Settled,0,82.0
CLM311664,POL203065,CUST102117,2022-03-06,Third-Party Liability,15200.0,,Rejected,0,
CLM311665,POL200159,CUST103001,2022-07-24,Natural Calamity,47100.0,29400.0,Settled,0,78.0
CLM311666,POL203121,CUST100551,2023-03-12,Theft,100000.0,56100.0,Settled,0,59.0
CLM311667,POL203907,CUST100478,2023-10-19,Natural Calamity,99100.0,88500.0,Settled,0,14.0
CLM311668,POL203743,CUST104337,2024-09-10,Fire,25000.0,18700.0,Settled,0,64.0
CLM311669,POL200355,CUST101996,2023-04-30,Accident,148200.0,132400.0,Settled,1,46.0
CLM311670,POL200521,CUST100730,2023-06-09,Fire,16400.0,,Rejected,1,
CLM311671,POL203575,CUST100581,2023-12-27,Third-Party Liability,75300.0,56700.0,Settled,0,38.0
CLM311672,POL202284,CUST101994,2024-07-03,Fire,23400.0,16200.0,Settled,0,87.0
CLM311673,POL205556,CUST100380,2022-04-11,Death,27400.0,23200.0,Settled,0,84.0
CLM311674,POL205110,CUST103484,2024-03-30,Fire,37300.0,25700.0,Settled,0,13.0
CLM311675,POL206844,CUST100775,2023-05-20,Theft,42400.0,29800.0,Settled,0,23.0
CLM311676,POL203430,CUST102924,2024-06-16,Death,80700.0,,Pending,0,
CLM311677,POL203089,CUST102523,2024-10-10,Fire,80800.0,64500.0,Settled,0,83.0
CLM311678,POL208083,CUST101589,2022-05-27,Natural Calamity,69300.0,60600.0,Settled,0,7.0
CLM311679,POL209141,CUST104305,2025-11-13,Natural Calamity,67200.0,,Rejected,1,
CLM311680,POL208569,CUST104707,2026-07-20,Fire,77000.0,46500.0,Settled,0,35.0
CLM311681,POL205127,CUST101630,2023-02-13,Death,113200.0,86600.0,Settled,0,41.0
CLM311682,POL200970,CUST104986,2024-06-06,Death,23900.0,,Rejected,0,
CLM311683,POL204514,CUST104783,2023-03-14,Accident,62800.0,,Pending,1,
CLM311684,POL208282,CUST102316,2022-05-02,Third-Party Liability,66600.0,,Pending,0,
CLM311685,POL206260,CUST101525,2025-09-04,Death,49700.0,45600.0,Settled,0,89.0
CLM311686,POL209395,CUST102752,2025-12-18,Theft,38800.0,22200.0,Settled,0,85.0
CLM311687,POL204868,CUST100370,2022-09-13,Accident,70300.0,68100.0,Settled,0,63.0
CLM311688,POL203370,CUST104842,2021-12-15,Natural Calamity,63600.0,36700.0,Settled,0,85.0
CLM311689,POL200638,CUST104889,2022-09-12,Third-Party Liability,8000.0,5200.0,Settled,0,34.0
CLM311690,POL203663,CUST101631,2024-05-06,Fire,41200.0,33800.0,Settled,0,43.0
CLM311691,POL205857,CUST102465,2023-01-07,Natural Calamity,81800.0,80200.0,Settled,0,55.0
CLM311692,POL205795,CUST100148,2024-04-21,Medical,74500.0,63600.0,Settled,0,40.0
CLM311693,POL201292,CUST101624,2024-05-16,Fire,7700.0,7400.0,Settled,1,27.0
CLM311694,POL203380,CUST101797,2025-03-15,Natural Calamity,114300.0,84800.0,Settled,0,80.0
CLM311695,POL203148,CUST101972,2024-03-24,Theft,42900.0,,Rejected,0,
CLM311696,POL209814,CUST104033,2022-10-14,Medical,73600.0,62400.0,Settled,0,20.0
CLM311697,POL209197,CUST104675,2022-08-09,Fire,41900.0,28900.0,Settled,0,6.0
CLM311698,POL207069,CUST103857,2024-10-28,Third-Party Liability,77600.0,73400.0,Settled,0,9.0
CLM311699,POL208567,CUST102516,2023-05-18,Fire,15400.0,12800.0,Settled,0,83.0
CLM311700,POL200228,CUST100569,2024-07-01,Natural Calamity,83500.0,54700.0,Settled,0,9.0
CLM311701,POL207337,CUST103748,2023-02-01,Natural Calamity,51500.0,31700.0,Settled,0,23.0
CLM311702,POL205162,CUST104710,2023-02-13,Natural Calamity,48800.0,,Rejected,0,
CLM311703,POL208803,CUST101851,2023-02-12,Natural Calamity,70600.0,65000.0,Settled,0,57.0
CLM311704,POL201771,CUST103558,2024-03-29,Fire,38200.0,,Pending,0,
CLM311705,POL206759,CUST104587,2025-07-19,Fire,65200.0,,Pending,0,
CLM311706,POL205614,CUST104801,2024-01-07,Accident,49100.0,40200.0,Settled,0,73.0
CLM311707,POL203165,CUST100732,2024-10-26,Third-Party Liability,31500.0,29800.0,Settled,0,55.0
CLM311708,POL207594,CUST101418,2022-01-17,Theft,84600.0,,Pending,0,
CLM311709,POL204368,CUST104054,2025-11-23,Accident,42600.0,,Rejected,0,
CLM311710,POL204248,CUST100673,2023-05-31,Theft,48700.0,28900.0,Settled,0,34.0
CLM311711,POL202293,CUST100535,2023-02-22,Third-Party Liability,36700.0,25200.0,Settled,0,50.0
CLM311712,POL200386,CUST102746,2025-01-28,Natural Calamity,33100.0,,Pending,0,
CLM311713,POL205378,CUST101046,2024-01-27,Death,6200.0,,Pending,0,
CLM311714,POL204028,CUST102727,2021-08-08,Death,145900.0,,Rejected,1,
CLM311715,POL205261,CUST101692,2021-02-22,Accident,25100.0,16400.0,Settled,0,36.0
CLM311716,POL203141,CUST101157,2022-08-02,Natural Calamity,30000.0,20700.0,Settled,0,42.0
CLM311717,POL201627,CUST103552,2023-09-21,Accident,106500.0,99100.0,Settled,1,64.0
CLM311718,POL202443,CUST102761,2022-09-29,Natural Calamity,38200.0,36400.0,Settled,0,21.0
CLM311719,POL208192,CUST104585,2023-03-19,Accident,27500.0,,Rejected,1,
CLM311720,POL202789,CUST103532,2025-08-14,Medical,112800.0,111600.0,Settled,0,81.0
CLM311721,POL200185,CUST102528,2024-04-03,Medical,63800.0,54900.0,Settled,0,16.0
CLM311722,POL201676,CUST104217,2023-02-24,Fire,26300.0,24600.0,Settled,0,18.0
CLM311723,POL201998,CUST104429,2025-12-04,Third-Party Liability,53900.0,33800.0,Settled,0,21.0
CLM311724,POL209768,CUST102603,2023-05-04,Third-Party Liability,70400.0,42900.0,Settled,1,39.0
CLM311725,POL201613,CUST102532,2024-04-09,Fire,12500.0,11200.0,Settled,0,30.0
CLM311726,POL206275,CUST102768,2022-08-13,Natural Calamity,18200.0,17100.0,Settled,0,70.0
CLM311727,POL200145,CUST100963,2024-07-22,Theft,82500.0,71200.0,Settled,0,27.0
CLM311728,POL200724,CUST102111,2024-12-24,Natural Calamity,137100.0,88300.0,Settled,0,70.0
CLM311729,POL202399,CUST100660,2022-12-07,Medical,59400.0,35200.0,Settled,0,33.0
CLM311730,POL207449,CUST104877,2022-09-29,Medical,36500.0,27500.0,Settled,0,3.0
CLM311731,POL201310,CUST100264,2025-09-30,Accident,90600.0,,Pending,0,
CLM311732,POL202974,CUST101753,2022-08-18,Fire,42000.0,37400.0,Settled,0,68.0
CLM311733,POL202256,CUST102241,2026-08-12,Theft,20200.0,,Rejected,1,
CLM311734,POL205561,CUST104459,2022-01-19,Accident,20600.0,,Rejected,0,
CLM311735,POL205183,CUST100588,2023-12-16,Death,30800.0,,Pending,0,
CLM311736,POL208188,CUST103594,2024-01-14,Natural Calamity,82600.0,70200.0,Settled,1,11.0
CLM311737,POL204970,CUST101522,2023-09-20,Fire,86700.0,65900.0,Settled,0,46.0
CLM311738,POL205581,CUST104904,2023-04-15,Third-Party Liability,59400.0,57400.0,Settled,0,74.0
CLM311739,POL207419,CUST101687,2024-06-02,Medical,24100.0,17800.0,Settled,0,34.0
CLM311740,POL201772,CUST101881,2023-01-23,Own Damage,56400.0,43800.0,Settled,0,30.0
CLM311741,POL201267,CUST102643,2022-10-24,Own Damage,31900.0,,Pending,0,
CLM311742,POL209401,CUST101038,2024-07-11,Third-Party Liability,87100.0,,Pending,0,
CLM311743,POL200936,CUST103284,2022-09-21,Medical,43500.0,42400.0,Settled,1,41.0
CLM311744,POL206155,CUST103909,2024-11-07,Fire,33900.0,,Rejected,0,
CLM311745,POL200980,CUST102209,2024-07-05,Death,66900.0,42800.0,Settled,0,24.0
CLM311746,POL208979,CUST100422,2021-11-12,Theft,31100.0,,Rejected,0,
CLM311747,POL201790,CUST102261,2024-07-04,Own Damage,11300.0,,Rejected,0,
CLM311748,POL203325,CUST104540,2025-01-10,Third-Party Liability,11100.0,,Pending,0,
CLM311749,POL208936,CUST101593,2024-11-13,Own Damage,85800.0,78000.0,Settled,0,76.0
CLM311750,POL204299,CUST104867,2023-03-07,Death,29500.0,19500.0,Settled,0,51.0
CLM311751,POL209693,CUST102705,2024-03-25,Theft,6600.0,4100.0,Settled,0,8.0
CLM311752,POL205380,CUST103163,2022-09-14,Death,26300.0,24500.0,Settled,0,58.0
CLM311753,POL204280,CUST100066,2025-08-23,Theft,9300.0,,Pending,0,
CLM311754,POL200303,CUST103639,2021-08-25,Theft,41100.0,31200.0,Settled,0,36.0
CLM311755,POL200395,CUST102348,2023-08-02,Theft,65100.0,,Pending,0,
CLM311756,POL205515,CUST101409,2022-09-24,Fire,49600.0,,Pending,0,
CLM311757,POL201192,CUST104538,2024-12-28,Medical,12200.0,,Pending,0,
CLM311758,POL206737,CUST100535,2024-05-05,Medical,134800.0,,Pending,0,
CLM311759,POL209914,CUST101993,2024-02-22,Natural Calamity,109200.0,79900.0,Settled,0,9.0
CLM311760,POL203801,CUST101234,2023-05-25,Fire,61600.0,34200.0,Settled,0,68.0
CLM311761,POL205515,CUST101409,2022-06-09,Death,26200.0,22100.0,Settled,0,75.0
CLM311762,POL205224,CUST101943,2025-11-10,Fire,136700.0,77100.0,Settled,0,50.0
CLM311763,POL207503,CUST104286,2025-01-12,Accident,14700.0,12100.0,Settled,0,7.0
CLM311764,POL207474,CUST104371,2025-08-25,Own Damage,13100.0,,Pending,0,
CLM311765,POL205440,CUST101955,2023-05-11,Theft,32100.0,21700.0,Settled,0,16.0
CLM311766,POL209748,CUST100574,2025-06-30,Natural Calamity,20400.0,15700.0,Settled,0,15.0
CLM311767,POL200316,CUST103016,2021-12-24,Theft,51600.0,36000.0,Settled,0,85.0
CLM311768,POL201323,CUST101683,2023-12-21,Third-Party Liability,13200.0,9900.0,Settled,0,27.0
CLM311769,POL204363,CUST104788,2022-12-05,Third-Party Liability,49500.0,35300.0,Settled,0,54.0
CLM311770,POL209369,CUST104389,2023-11-22,Third-Party Liability,57200.0,41900.0,Settled,0,65.0
CLM311771,POL209501,CUST101679,2023-06-14,Medical,37800.0,33900.0,Settled,0,55.0
CLM311772,POL204220,CUST100253,2021-12-15,Medical,73400.0,65400.0,Settled,0,32.0
CLM311773,POL203734,CUST103657,2021-12-29,Fire,27800.0,16800.0,Settled,0,11.0
CLM311774,POL202961,CUST102601,2024-06-06,Own Damage,37800.0,,Rejected,0,
CLM311775,POL201995,CUST101787,2023-10-04,Third-Party Liability,56600.0,32300.0,Settled,0,15.0
CLM311776,POL206165,CUST103216,2021-08-16,Natural Calamity,21300.0,16700.0,Settled,0,71.0
CLM311777,POL205692,CUST104940,2022-12-15,Theft,55800.0,44500.0,Settled,0,31.0
CLM311778,POL204102,CUST100793,2023-10-17,Natural Calamity,65400.0,41400.0,Settled,0,35.0
CLM311779,POL206488,CUST104403,2025-10-24,Accident,24000.0,17000.0,Settled,0,35.0
CLM311780,POL209123,CUST100120,2025-02-12,Theft,51200.0,39100.0,Settled,0,26.0
CLM311781,POL208490,CUST102097,2022-04-02,Fire,147200.0,135200.0,Settled,0,17.0
CLM311782,POL208065,CUST101301,2023-07-27,Medical,37900.0,30900.0,Settled,0,86.0
CLM311783,POL203278,CUST103866,2025-01-15,Accident,51500.0,,Rejected,0,
CLM311784,POL209819,CUST103994,2025-01-13,Fire,23000.0,21600.0,Settled,0,59.0
CLM311785,POL203248,CUST101622,2024-02-21,Fire,73400.0,62900.0,Settled,0,65.0
CLM311786,POL202399,CUST100660,2022-04-23,Natural Calamity,46700.0,32000.0,Settled,1,62.0
CLM311787,POL205345,CUST101120,2022-04-16,Theft,63700.0,61900.0,Settled,0,75.0
CLM311788,POL200813,CUST101434,2024-10-15,Third-Party Liability,48000.0,32600.0,Settled,0,86.0
CLM311789,POL209367,CUST103087,2021-12-27,Death,58500.0,47100.0,Settled,0,10.0
CLM311790,POL208366,CUST104108,2021-11-28,Third-Party Liability,59500.0,50400.0,Settled,0,7.0
CLM311791,POL202563,CUST104472,2022-02-19,Own Damage,35700.0,31200.0,Settled,0,28.0
CLM311792,POL208605,CUST104764,2024-09-04,Accident,12400.0,,Rejected,0,
CLM311793,POL202246,CUST104539,2021-09-30,Theft,24700.0,17500.0,Settled,0,10.0
CLM311794,POL207847,CUST101206,2022-05-03,Third-Party Liability,12100.0,11600.0,Settled,0,35.0
CLM311795,POL203432,CUST100695,2025-09-02,Medical,31300.0,23700.0,Settled,0,11.0
CLM311796,POL200326,CUST101886,2025-09-11,Death,54900.0,42600.0,Settled,0,39.0
CLM311797,POL204890,CUST104792,2025-12-02,Own Damage,60700.0,,Rejected,1,
CLM311798,POL203232,CUST102483,2023-03-15,Death,32900.0,,Pending,0,
CLM311799,POL205387,CUST102336,2025-08-16,Accident,73000.0,53900.0,Settled,0,60.0
CLM311800,POL200204,CUST101378,2026-08-21,Accident,35700.0,33700.0,Settled,0,38.0
CLM311801,POL200966,CUST102110,2021-08-23,Accident,101300.0,,Rejected,1,
CLM311802,POL204098,CUST102937,2023-06-03,Medical,13900.0,12300.0,Settled,0,75.0
CLM311803,POL209643,CUST100651,2024-07-16,Natural Calamity,13400.0,,Rejected,0,
CLM311804,POL201005,CUST100961,2025-08-02,Accident,41500.0,25300.0,Settled,0,8.0
CLM311805,POL207738,CUST100399,2024-09-10,Accident,51500.0,,Pending,0,
CLM311806,POL209931,CUST103165,2024-12-19,Death,61200.0,39500.0,Settled,0,37.0
CLM311807,POL208311,CUST101439,2024-01-14,Accident,89800.0,68000.0,Settled,0,70.0
CLM311808,POL203779,CUST104944,2024-02-04,Accident,19900.0,,Rejected,0,
CLM311809,POL205128,CUST103811,2024-01-24,Theft,158000.0,115000.0,Settled,0,78.0
CLM311810,POL203815,CUST102580,2022-10-15,Accident,22500.0,,Pending,0,
